ledger_id,customer_id,statement_date,ledger_date,amount,type_id,reference,ledger_order
89972,35024,5/1/2013,2/13/2013,-500,3,,75867
90505,38920,5/1/2013,3/26/2013,463.26,1,,76579
90508,24024,5/1/2013,3/26/2013,240.27,1,,76584
90514,7521,5/1/2013,3/13/2013,167.99,1,,76592
90516,47011,5/1/2013,3/20/2013,1.61,1,,76597
90517,35024,5/1/2013,3/21/2013,2835.53,1,,76598
90518,24024,5/1/2013,3/28/2013,110.75,1,,76601
90529,15007,5/1/2013,3/27/2013,-6895.4,3,,76615
90533,7521,5/1/2013,3/27/2013,70.78,1,,76619
90542,25820,5/1/2013,3/28/2013,777.89,1,,76631
90545,39021,5/1/2013,3/28/2013,91.38,1,,76637
90549,24024,5/1/2013,3/28/2013,167.94,1,,76641
90554,78521,5/1/2013,3/28/2013,75.79,1,,76647
90556,50023,5/1/2013,3/29/2013,16.79,1,,76649
90559,70024,5/1/2013,3/29/2013,26.48,1,,76654
90564,39021,5/1/2013,3/29/2013,14.66,1,,76662
90568,27020,5/1/2013,3/30/2013,14.55,1,,76664
90579*,28003,5/1/2013,4/1/2013,265.31,1,alicesP,76678
90586,41520,5/1/2013,4/1/2013,219.35,1,,76690
90595,60019,5/1/2013,4/1/2013,-160,3,,76700
90596,28424,5/1/2013,4/1/2013,65.37,1,,76702
90611,23924,5/1/2013,4/2/2013,186.18,1,,76719
90617,39021,5/1/2013,4/2/2013,5.62,1,,76729
90624,70006,5/1/2013,4/3/2013,-1200,3,,76737
90625,25123,5/1/2013,4/3/2013,243.78,1,,76738
90640,28003,5/1/2013,4/3/2013,-1451.99,3,N,76752
90641,68121,5/1/2013,4/3/2013,25.04,1,,76753
90647,13011,5/1/2013,4/3/2013,-326.78,3,,76758
90649,11803,5/1/2013,4/3/2013,370,2,133416f,76761
90650,7521,5/1/2013,4/4/2013,1011.15,1,,76763
90652,7521,5/1/2013,4/4/2013,-742.76,3,,76766
90654,73024,5/1/2013,4/4/2013,-17760.55,3,,76770
90662,38004,5/1/2013,4/5/2013,-42.53,3,,76779
90663,21020,5/1/2013,4/4/2013,-8.4,3,,76780
90669,12026,5/1/2013,4/4/2013,17.6,1,,76785
90673,28003,5/1/2013,4/5/2013,51.35,1,alicesP,76788
90676,8024,5/1/2013,4/5/2013,191.53,1,,76790
90687,28003,5/1/2013,4/5/2013,361.27,1,alicesP,76801
90690,10016,5/1/2013,4/5/2013,-121.38,3,,76805
90691,11411,5/1/2013,4/5/2013,-40.55,3,,76807
90696,84502,5/1/2013,4/5/2013,-45,3,,76815
90704,35110,5/1/2013,4/6/2013,-53.25,3,,76824
90705,70024,5/1/2013,4/6/2013,-367.38,3,,76826
90706,44511,5/1/2013,4/3/2013,-1027.2,3,,76827
90713,28003,5/1/2013,4/8/2013,1787.17,1,alicesP,76834
90719,77524,5/1/2013,4/10/2013,-527.7,3,,76836
90726,28424,5/1/2013,4/8/2013,22.84,1,,76845
90732,25123,5/1/2013,4/9/2013,184.9,1,,76849
90738,11803,5/1/2013,4/9/2013,319.55,2,133462f,76856
90758,2613,5/1/2013,4/9/2013,-38.58,3,,76874
90759,77524,5/1/2013,4/10/2013,146.86,1,,76876
90760,7521,5/1/2013,4/10/2013,39.59,1,,76877
90766,53024,5/1/2013,4/10/2013,-1000,3,,76881
90767,53024,5/1/2013,4/10/2013,412.66,1,,76882
90768,53024,5/1/2013,4/10/2013,-1086.05,1,,76883
90771,67021,5/1/2013,4/10/2013,-732.95,3,,76885
90773,42024,5/1/2013,4/10/2013,-2600.1,3,,76888
90774,25124,5/1/2013,4/10/2013,51.36,1,,76890
90786,38920,5/1/2013,4/10/2013,251.88,1,,76901
90789,92319,5/1/2013,4/10/2013,-342,3,,76904
90801,28424,5/1/2013,4/11/2013,19.71,1,,76919
90808,17005,5/1/2013,4/11/2013,-358.35,3,cash,76922
90812,14003,5/1/2013,4/11/2013,-879.59,3,,76926
90822,73024,5/1/2013,4/12/2013,-1924.1,3,,76933
90829,51221,5/1/2013,4/12/2013,-93.09,3,,76939
90832,41520,5/1/2013,4/12/2013,56.1,1,,76940
90837,28104,5/1/2013,4/13/2013,-900,3,,76946
90849,50023,5/1/2013,4/15/2013,107,1,,76956
90858,28003,5/1/2013,4/15/2013,943.74,1,alicesP,76968
90863,62519,5/1/2013,4/15/2013,3711,2,,76975
90868,12512,5/1/2013,4/15/2013,-76.77,3,,76981
90869,24024,5/1/2013,4/15/2013,-3357.65,3,,76983
90873,70524,5/1/2013,4/15/2013,-8507.83,3,,76986
90881,53024,5/1/2013,4/16/2013,992.43,1,,76995
90891,40115,5/1/2013,4/16/2013,-13.64,3,,77007
90892,50023,5/1/2013,4/16/2013,-143.38,3,,77009
90893,56017,5/1/2013,4/16/2013,-1200,3,,77010
90900,25324,5/1/2013,4/17/2013,29.21,1,,77016
909141,32504,5/1/2013,4/17/2013,-115.05,3,,77032
90933,11803,5/1/2013,4/15/2013,-59.15,3,d,77053
90938,41520,5/1/2013,4/18/2013,781.1,1,,77060
90939,11803,5/1/2013,4/18/2013,275,2,133503g,77061
90945,72008,5/1/2013,4/18/2013,826.14,2,D,77067
90947,20010,5/1/2013,4/18/2013,-33.02,3,,77069
90948,52021,5/1/2013,4/18/2013,-115.05,3,,77071
90950,21811,5/1/2013,4/18/2013,-151.94,3,,77072
90951,2516,5/1/2013,4/18/2013,-382.15,3,,77073
90952,25001,5/1/2013,5/28/2013,-646.28,3,,77074
90956,23924,5/1/2013,4/19/2013,53.18,1,,77076
90963,60019,5/1/2013,4/19/2013,-100,3,cash,77084
90966,72008,5/1/2013,4/19/2013,171.6,2,D,77086
90970,41520,5/1/2013,4/19/2013,130.8,1,,77089
90973,72008,5/1/2013,4/19/2013,167.5,2,D,77093
90974,15007,5/1/2013,4/19/2013,-2456.35,3,,77094
90979,28003,5/1/2013,4/20/2013,913.08,1,alicesP,77101
90990,17612,5/1/2013,4/20/2013,-491.24,3,,77110
90993,56010,5/1/2013,4/22/2013,2165.68,1,,77114
91002,53024,5/1/2013,4/22/2013,127.8,1,,77119
91005,28003,5/1/2013,4/23/2013,472.49,1,alicesP,77122
91014,25124,5/1/2013,4/23/2013,89.77,1,,77131
91022,38920,5/1/2013,4/23/2013,93.2,1,,77139
91024,28424,5/1/2013,4/23/2013,54.02,1,,77143
91033,77524,5/1/2013,4/23/2013,24.61,1,,77155
91040,25123,5/1/2013,4/24/2013,311.48,1,,77159
91042,25124,5/1/2013,4/24/2013,10.27,1,,77160
91046,28424,5/1/2013,4/24/2013,29.22,1,,77164
91052,35024,5/1/2013,4/5/2013,81.13,1,,77171
91055,24024,5/1/2013,4/17/2013,240.75,1,,77175
91056,72008,5/1/2013,4/24/2013,470.6,2,D,77177
91066,11803,5/1/2013,4/24/2013,-43.7,3,e,77188
91070,25124,5/1/2013,4/25/2013,21.61,1,,77193
91083,25123,5/1/2013,4/25/2013,31.99,1,,77207
91089,41520,5/1/2013,4/25/2013,67.62,1,,77211
91090,28003,5/1/2013,4/25/2013,198.8,1,alicesP,77212
91093,12803,5/1/2013,4/25/2013,776.55,1,,77216
91157,11720,5/1/2013,4/24/2013,1349.27,1,,77287
91242,11803,5/1/2013,5/2/2013,-2470.55,3,f,77379
91285,67503,5/1/2013,5/3/2013,-1551.68,3,,77427
91380,28403,5/1/2013,5/7/2013,-339.83,3,,77530
91420,11603,5/1/2013,5/9/2013,-256.8,3,,77573
credit,28403,5/1/2013,5/3/2013,-395.9,1,wall unit,83853
90359,11411,4/1/2013,3/14/2013,-855.72,3,,76409
90360,28103,4/1/2013,3/7/2013,-27.82,3,,76411
90377,25001,4/1/2013,3/15/2013,-500,3,,76431
90378,21811,4/1/2013,3/15/2013,-16.99,3,,76433
90380,2613,4/1/2013,3/15/2013,-53.82,3,check,76438
90387,38920,4/1/2013,3/16/2013,-333.95,3,,76444
90388,68121,4/1/2013,3/16/2013,-587.06,3,,76446
90389,13006,4/1/2013,3/16/2013,-459.03,3,,76447
90413,40004,4/1/2013,3/19/2013,-21165.6,3,,76472
90439,70510,4/1/2013,3/21/2013,-15.46,3,,76506
90441,11803,4/1/2013,3/21/2013,-1719.2,3,a,76507
90463,66117,4/1/2013,3/22/2013,-816.98,3,,76530
90465,50023,4/1/2013,3/22/2013,-153.42,3,,76533
90488,17214,4/1/2013,3/25/2013,-1912.33,3,,76562
90496,2205,4/1/2013,3/26/2013,-883.77,3,,76569
90511,2116,4/1/2013,3/26/2013,-1530,1,int credt,76588
90512,12703,4/1/2013,3/26/2013,-674.1,3,,76589
*90618,12026,4/1/2013,4/2/2013,-30.67,4,,1293
90562,24014,4/1/2013,4/1/2013,-200,3,,76659
90569,17612,4/1/2013,3/30/2013,-230.05,3,,76665
90576,25014,4/1/2013,4/1/2013,-150,3,,76672
90577,16101,4/1/2013,4/1/2013,-437.34,3,,76674
90589,11011,4/1/2013,4/1/2013,-62.08,3,,76693
90591,4014,4/1/2013,4/1/2013,-56.5,3,,76695
90608,37004,4/1/2013,4/2/2013,-80,3,cash,76715
90618,12026,4/1/2013,4/2/2013,-1610.07,3,,76730
90250,41521,4/1/2013,3/7/2013,133.22,1,,76287
90198,16101,4/1/2013,3/4/2013,-106.06,3,,76227
90199,15101,4/1/2013,3/5/2013,-1075.35,3,,76229
90226,88502,4/1/2013,3/5/2013,-119.84,3,,76259
90238,17601,4/1/2013,3/6/2013,-424.3,3,,76273
90239,28003,4/1/2013,3/6/2013,-342.03,3,M,76275
90259,85002,4/1/2013,3/7/2013,-43.91,3,,76296
90273,8502,4/1/2013,3/8/2013,-115.03,3,,76313
90276,84502,4/1/2013,3/9/2013,-400,3,,76317
*49737,73024,4/1/2013,3/20/2013,-1750,3,,716
*49738,73024,4/1/2013,3/20/2013,-4150,3,,717
*90454,73024,4/1/2013,3/22/2013,-4521.81,3,,1292
49737,73024,4/1/2013,3/20/2013,3504.25,1,,48059
49738,73024,4/1/2013,3/20/2013,8909.18,1,,48061
49739,73024,4/1/2013,3/20/2013,2767.56,1,,48064
90454,73024,4/1/2013,3/22/2013,-6759.18,3,,76522
90432,34005,4/1/2013,3/20/2013,-323.46,1,,76498
90575,11001,4/1/2013,3/5/2013,-50.27,3,,76671
90613,34005,4/1/2013,3/20/2013,-1205.36,3,,76722
90157,16101,4/1/2013,2/27/2013,206.62,1,,76173
90170,16101,4/1/2013,2/28/2013,128.73,1,,76192
90309,16101,4/1/2013,3/12/2013,101.99,1,,76350
90344,84502,4/1/2013,3/13/2013,-29.1,1,,76394
90427,8502,4/1/2013,3/20/2013,34.78,1,,76492
90474,99402,4/1/2013,3/23/2013,128.4,1,,76542
90135,92319,4/1/2013,2/26/2013,329.05,1,,76140
90227,25520,4/1/2013,3/5/2013,26.48,1,,76260
90260,32504,4/1/2013,3/7/2013,115.05,1,,76297
90303,2521,4/1/2013,3/11/2013,31.25,1,,76343
90325,7521,4/1/2013,3/13/2013,35.47,1,,76372
90371,21020,4/1/2013,3/15/2013,8.56,1,,76424
90410,38920,4/1/2013,3/20/2013,535,1,,76469
90438,19214,4/1/2013,3/21/2013,0,1,,76505
90455,7521,4/1/2013,3/22/2013,84.48,1,,76523
90457,38920,4/1/2013,3/22/2013,49.83,1,,76526
*90161,90008,4/1/2013,2/27/2013,-0.15,3,,1287
*90191,56017,4/1/2013,3/1/2013,-0.69,4,,1288
*90258,21020,4/1/2013,3/7/2013,-18.68,4,,1289
*90300,47011,4/1/2013,3/12/2013,-0.44,4,,1290
*90341,9505,4/1/2013,3/7/2013,-156.38,4,,1291
21,13014,4/1/2013,3/31/2013,225.97,5,,15590
22,21515,4/1/2013,3/31/2013,9.53,5,,17219
25,67008,4/1/2013,3/31/2013,10.37,5,,21591
3,24014,4/1/2013,3/24/2013,48.39,5,,27048
37,46503,4/1/2013,3/31/2013,114.32,5,,33900
49732,11803,4/1/2013,2/21/2013,1719.2,2,133166a,48050
49734,17214,4/1/2013,3/6/2013,3616.6,1,hotel,48053
49740,40004,4/1/2013,3/22/2013,3745,1,pueblo,48066
89895,38004,4/1/2013,2/6/2013,449.4,1,,75778
90032,67703,4/1/2013,2/22/2013,-181,3,,76016
90132,11803,4/1/2013,2/23/2013,0,2,133150,76137
90137,40004,4/1/2013,2/26/2013,365.73,1,94 ea shr,76141
90138,24024,4/1/2013,2/26/2013,204.21,1,,76145
90139,28003,4/1/2013,2/26/2013,127.34,1,bf ktch fl,76148
90141,70006,4/1/2013,3/20/2013,514.98,1,,76150
90144,70524,4/1/2013,2/26/2013,361.13,1,,76154
90145,2516,4/1/2013,3/26/2013,116.1,1,,76155
90146,2516,4/1/2013,2/26/2013,266.75,1,,76157
90147,12512,4/1/2013,2/26/2013,24.18,1,,76158
90149,35024,4/1/2013,2/27/2013,294.98,1,,76160
90150,15704,4/1/2013,2/27/2013,63.78,1,,76162
90152,24024,4/1/2013,2/27/2013,163.17,1,,76164
90154,35024,4/1/2013,2/27/2013,507.58,1,,76168
90158,10016,4/1/2013,2/27/2013,31.94,1,,76175
90159,28403,4/1/2013,2/27/2013,210.19,1,,76178
90161,90008,4/1/2013,2/27/2013,-11,3,,76182
90165,40004,4/1/2013,2/21/2013,2024.9,2,94 ea shr,76187
90168,13103,4/1/2013,2/28/2013,269.29,1,,76190
90169,22516,4/1/2013,2/28/2013,224.86,1,,76191
90172,2116,4/1/2013,2/28/2013,512.53,1,,76194
90174,2205,4/1/2013,3/1/2013,27.11,1,,76196
90175,13103,4/1/2013,3/1/2013,168.2,1,,76198
90179,70024,4/1/2013,3/1/2013,278.52,1,,76203
90180,40115,4/1/2013,3/1/2013,13.64,1,,76204
90181,53024,4/1/2013,3/1/2013,275.41,1,,76207
90182,24024,4/1/2013,3/1/2013,103.46,1,,76208
90184,78521,4/1/2013,3/1/2013,420.85,1,,76210
90185,70524,4/1/2013,3/1/2013,516.81,1,,76213
90186,11111,4/1/2013,3/1/2013,49.76,1,,76214
90189,16012,4/1/2013,3/1/2013,-2500,3,,76216
90190,52515,4/1/2013,3/1/2013,-225.64,3,,76217
90191,56017,4/1/2013,3/1/2013,-1000,3,,76219
90193,2513,4/1/2013,3/2/2013,-40.66,3,,76221
90195,40004,4/1/2013,3/2/2013,3241.24,1,oneil,76224
90200,15101,4/1/2013,3/4/2013,123.61,1,,76230
90203,20019,4/1/2013,3/4/2013,-16.05,3,,76234
90204,17612,4/1/2013,3/4/2013,238.29,1,,76236
90205,27203,4/1/2013,3/4/2013,-495.4,3,5,76238
90206,12512,4/1/2013,3/4/2013,-33.17,3,,76240
90209,12512,4/1/2013,3/4/2013,44.94,1,,76243
90211,16012,4/1/2013,3/4/2013,8.56,1,,76245
90216,16012,4/1/2013,3/5/2013,101.32,1,,76247
90220,11011,4/1/2013,3/5/2013,-22.63,3,,76249
90221,18514,4/1/2013,3/5/2013,-475.88,3,,76250
90222,50006,4/1/2013,3/5/2013,-310.84,3,,76252
90224,67503,4/1/2013,3/5/2013,-263.75,3,,76256
90225,24014,4/1/2013,3/5/2013,-200,3,,76258
90228,2613,4/1/2013,3/5/2013,35.59,1,,76261
90229,28003,4/1/2013,3/5/2013,464.33,1,bf stairwy,76263
90230,39021,4/1/2013,3/5/2013,-19.75,3,,76265
90231,15101,4/1/2013,3/6/2013,17.29,1,,76266
90233,67503,4/1/2013,3/6/2013,618.39,1,,76269
90240,10016,4/1/2013,3/6/2013,-41.68,3,,76277
90241,17601,4/1/2013,3/6/2013,2548.34,2,,76279
90242,17214,4/1/2013,3/6/2013,41.94,1,,76280
90244,35024,4/1/2013,3/7/2013,-2000,3,,76282
90245,11803,4/1/2013,3/7/2013,-145.8,3,Y,76284
90247,2501,4/1/2013,3/7/2013,31.24,1,,76285
90251,60019,4/1/2013,3/7/2013,36.92,1,,76289
90252,40004,4/1/2013,3/7/2013,379.74,1,oneil,76290
90253,40004,4/1/2013,3/7/2013,0,1,personal,76292
90257,20010,4/1/2013,3/7/2013,33.02,1,,76294
90258,21020,4/1/2013,3/7/2013,-1012.74,3,,76295
90261,27020,4/1/2013,3/7/2013,-548.36,3,,76298
90263,35024,4/1/2013,3/8/2013,186.19,1,,76300
90266,16012,4/1/2013,3/8/2013,51.04,1,,76302
90267,12523,4/1/2013,3/8/2013,-6965.47,3,,76305
90268,10016,4/1/2013,3/8/2013,19.09,1,,76306
90269,95024,4/1/2013,3/8/2013,-99.24,3,,76309
90270,46017,4/1/2013,3/8/2013,-826.48,3,,76310
90272,66008,4/1/2013,3/8/2013,-200,3,,76312
90279,15014,4/1/2013,3/9/2013,-70.5,3,,76319
90282,77524,4/1/2013,3/9/2013,41.07,1,,76322
90284,37004,4/1/2013,3/9/2013,31.39,1,,76324
90286,56017,4/1/2013,3/11/2013,123.72,1,,76326
90287,25123,4/1/2013,3/11/2013,50.12,1,,76327
90288,2116,4/1/2013,3/18/2013,10.05,1,,76328
90289,93007,4/1/2013,3/11/2013,201.75,1,Lot 34,76331
90290,25024,4/1/2013,3/11/2013,189.78,1,,76332
90297,25124,4/1/2013,3/11/2013,138.78,1,G,76337
90299,67703,4/1/2013,3/11/2013,-234.62,3,,76340
90300,47011,4/1/2013,3/12/2013,-358.17,3,,76341
90306,70006,4/1/2013,3/12/2013,161.61,1,,76346
90307,8502,4/1/2013,3/12/2013,184.71,1,,76347
90308,2501,4/1/2013,3/12/2013,28.76,1,,76348
90311,17005,4/1/2013,3/12/2013,31.51,1,,76352
90313,40115,4/1/2013,3/12/2013,-66.5,3,,76356
90317,28403,4/1/2013,3/12/2013,55.81,1,,76361
90318,77524,4/1/2013,3/12/2013,61.57,1,,76363
90319,10016,4/1/2013,3/12/2013,40.39,1,,76364
90321,14003,4/1/2013,3/12/2013,50.56,1,,76367
90322,11803,4/1/2013,3/12/2013,-1731.55,3,Z,76368
90327,28003,4/1/2013,3/13/2013,56.82,1,stairway,76374
90328,28403,4/1/2013,3/13/2013,763.12,1,ice cream,76376
90329,53024,4/1/2013,3/13/2013,29.36,1,,76377
90331,70006,4/1/2013,3/6/2013,25.17,1,,76378
90332,77006,4/1/2013,3/13/2013,-78.65,3,,76379
90333,17612,4/1/2013,3/13/2013,3.85,1,,76380
90336,17214,4/1/2013,3/13/2013,0,1,,76383
90337,37004,4/1/2013,3/13/2013,6.1,1,,76384
90338,21811,4/1/2013,3/13/2013,151.94,1,,76385
90339,37004,4/1/2013,3/13/2013,6.69,1,,76387
90341,9505,4/1/2013,3/7/2013,-8209.95,3,,76390
90342,95024,4/1/2013,3/13/2013,8.99,1,,76392
90343,44511,4/1/2013,3/13/2013,1027.2,1,,76393
90347,93007,4/1/2013,3/14/2013,1166.3,1,Lot 36,76398
90351,10016,4/1/2013,3/14/2013,29.96,1,,76401
90357,70024,4/1/2013,3/14/2013,58.2,1,,76406
90358,34005,4/1/2013,3/14/2013,30.82,1,,76407
90361,70024,4/1/2013,3/14/2013,30.66,1,,76413
90363,14003,4/1/2013,3/14/2013,35.29,1,,76415
90364,56017,4/1/2013,3/15/2013,15.17,1,,76417
90366,2205,4/1/2013,3/15/2013,23.75,1,,76419
90368,14514,4/1/2013,3/15/2013,30.08,1,,76421
90370,11803,4/1/2013,3/8/2013,312.8,2,133319b,76422
90372,60019,4/1/2013,3/15/2013,133.74,1,,76426
90376,2613,4/1/2013,3/15/2013,2.99,1,,76430
90380,2513,4/1/2013,3/15/2013,-218.55,3,,76437
90382,17005,4/1/2013,3/15/2013,32.1,1,,76440
90394,24024,4/1/2013,3/18/2013,185.52,1,,76450
90396,20512,4/1/2013,3/18/2013,337.5,2,,76452
90401,67703,4/1/2013,3/18/2013,860.28,1,,76459
90402,40004,4/1/2013,3/19/2013,1535.32,1,oneil,76460
90405,28403,4/1/2013,3/19/2013,478.93,1,,76463
90407,11011,4/1/2013,3/18/2013,62.08,1,,76466
90414,17612,4/1/2013,3/19/2013,19.05,1,,76474
90420,4014,4/1/2013,3/20/2013,241.77,1,,76479
90421,11111,4/1/2013,3/20/2013,418.91,1,,76481
90422,28424,4/1/2013,3/20/2013,3.14,1,,76484
90423,40004,4/1/2013,3/20/2013,1988.06,1,pueblo,76485
90424,40004,4/1/2013,3/20/2013,497.55,1,kotsyn,76488
90425,16012,4/1/2013,3/20/2013,88.01,1,,76489
90429,14003,4/1/2013,3/20/2013,700.85,1,,76494
90430,12026,4/1/2013,3/20/2013,1640.74,1,,76495
90431,34005,4/1/2013,3/20/2013,1498,1,,76497
90433,15101,4/1/2013,3/20/2013,139.44,1,,76499
90437,93007,4/1/2013,3/21/2013,10.15,1,,76504
90442,56017,4/1/2013,3/21/2013,123.62,1,,76510
90445,22516,4/1/2013,3/21/2013,75.17,1,,76513
90447,11803,4/1/2013,3/21/2013,89.1,2,133373c,76515
90448,28403,4/1/2013,3/21/2013,303.28,1,,76517
90451,47011,4/1/2013,3/15/2013,19.62,1,,76519
90453,25123,4/1/2013,3/15/2013,9.84,1,,76520
90464,51221,4/1/2013,3/22/2013,-123,3,,76531
90466,14003,4/1/2013,3/22/2013,92.89,1,,76534
90467,56017,4/1/2013,3/22/2013,90.79,1,,76537
90475,50023,4/1/2013,3/18/2013,143.38,1,,76544
90478,11411,4/1/2013,3/25/2013,40.55,1,,76547
90481,56017,4/1/2013,3/25/2013,45.15,1,,76550
90483,78521,4/1/2013,3/25/2013,3.05,1,,76553
90484,52021,4/1/2013,3/25/2013,115.05,1,,76555
90485,12512,4/1/2013,3/25/2013,7.65,1,,76556
90486,38004,4/1/2013,3/25/2013,42.53,1,,76558
90487,28403,4/1/2013,3/25/2013,30.9,1,,76561
90501,40004,4/1/2013,3/26/2013,119.33,1,fernandez,76575
90503,40004,4/1/2013,3/26/2013,69.12,1,,76577
90535,1006,4/1/2013,3/27/2013,-774.01,3,,76620
90536,72008,4/1/2013,3/27/2013,-284.5,3,,76623
90590,27203,4/1/2013,4/1/2013,-495.4,3,6,76694
90098,8024,3/1/2013,2/22/2013,-254.11,3,,76100
89792,13103,3/1/2013,1/31/2013,-27.87,3,,75648
89797,34005,3/1/2013,1/31/2013,-278,3,,75654
89802,84502,3/1/2013,1/31/2013,-25,3,,75661
89811,93007,3/1/2013,2/1/2013,-1368.41,3,,75668
89833,72008,3/1/2013,2/2/2013,-456.42,3,C,75697
89863,84502,3/1/2013,2/5/2013,-50,3,,75736
89878,38004,3/1/2013,2/5/2013,-367.01,3,,75755
89898,82602,3/1/2013,2/6/2013,-369.54,3,,75784
89757,2513,3/1/2013,1/29/2013,40.66,1,,75602
89758,2613,3/1/2013,1/29/2013,37.99,1,,75603
90029,22512,3/1/2013,2/16/2013,149.27,1,,76011
90056,2613,3/1/2013,2/19/2013,4.22,1,,76044
90073,2513,3/1/2013,2/20/2013,110.21,1,,76063
90090,2513,3/1/2013,2/22/2013,108.34,1,,76086
90095,2613,3/1/2013,2/22/2013,11.61,1,,76096
90102,22512,3/1/2013,2/22/2013,313.73,1,,76105
90121,22512,3/1/2013,2/25/2013,470.8,1,,76121
90122,22512,3/1/2013,2/25/2013,-933.8,3,,76123
90142,2513,3/1/2013,2/20/2013,-132.95,3,,76152
89869,2501,3/1/2013,2/5/2013,-3664.59,3,,75744
*89914,21020,3/1/2013,2/7/2013,-184.06,4,,1285
*90031,88501,3/1/2013,2/16/2013,-2.63,4,,1286
89908,11803,3/1/2013,2/7/2013,-1901.55,3,X,75793
89914,21020,3/1/2013,2/7/2013,-13556.98,3,,75800
89915,37504,3/1/2013,2/7/2013,-101.8,3,,75802
89925,66117,3/1/2013,2/8/2013,-970.69,3,,75813
89926,8502,3/1/2013,2/8/2013,-410.6,3,,75814
89931,13203,3/1/2013,2/11/2013,-18.19,3,,75821
89933,17005,3/1/2013,2/11/2013,-406.86,3,,75823
89938,50015,3/1/2013,2/11/2013,-9.06,3,,75827
89939,7502,3/1/2013,2/11/2013,-59.71,3,,75828
89941,25001,3/1/2013,2/11/2013,-500,3,,75833
89954,70006,3/1/2013,2/12/2013,-4884.28,3,,75850
89957,71010,3/1/2013,2/12/2013,-135.87,3,,75853
89962,22516,3/1/2013,2/12/2013,-3000,3,,75857
89979,25820,3/1/2013,2/13/2013,-743.65,3,,75874
89980,46517,3/1/2013,2/13/2013,-7487.92,3,,75876
89981,80019,3/1/2013,2/13/2013,-428,3,,75878
89982,44512,3/1/2013,2/13/2013,-1621.05,3,,75880
89983,10016,3/1/2013,2/13/2013,-750.07,3,,75881
89986,56217,3/1/2013,2/13/2013,-61.71,3,,75883
90005,20010,3/1/2013,2/14/2013,-36.77,3,,75987
90006,17702,3/1/2013,2/14/2013,-186.5,3,,75988
90020,40004,3/1/2013,2/15/2013,-17186.04,3,,75999
90024,25024,3/1/2013,2/15/2013,-36.74,3,,76005
90031,88501,3/1/2013,2/16/2013,-1380,3,,76015
90045,46017,3/1/2013,2/18/2013,-6500,3,,76028
90051,11111,3/1/2013,2/19/2013,-524.7,3,,76036
90054,2116,3/1/2013,2/19/2013,-5000,3,,76040
90055,22516,3/1/2013,2/20/2013,-5943.43,3,,76042
90081,50021,3/1/2013,2/21/2013,-34.24,3,,76075
90084,28403,3/1/2013,2/21/2013,-5.35,3,,76077
90089,84502,3/1/2013,2/21/2013,-300,3,,76085
90097,11411,3/1/2013,2/22/2013,-381.35,3,,76098
90099,38920,3/1/2013,2/22/2013,-9327.02,3,,76102
49730,1006,3/1/2013,2/18/2013,288.34,1,,48046
89717,27020,3/1/2013,1/26/2013,40.38,1,,75550
89750,2116,3/1/2013,1/29/2013,-1320.42,1,,75591
89752,38920,3/1/2013,1/29/2013,171.2,1,,75595
89754,21020,3/1/2013,1/30/2013,55.7,1,,75598
89756,17214,3/1/2013,1/29/2013,428.04,1,48 copelan,75601
89768,2116,3/1/2013,1/30/2013,-229.13,1,,75616
89778,17214,3/1/2013,1/31/2013,89.88,1,48 copelan,75630
89798,17214,3/1/2013,1/31/2013,-4688.56,3,,75655
89800,67017,3/1/2013,1/31/2013,11.81,1,,75657
89840,27020,3/1/2013,2/2/2013,507.98,1,,75708
89854,17214,3/1/2013,2/4/2013,-446.56,1," """,75724
89855,17214,3/1/2013,2/4/2013,-100,1,48 copelan,75725
89865,2116,3/1/2013,2/5/2013,2568.59,1,,75739
89886,38920,3/1/2013,2/6/2013,162.75,1,,75767
89890,2116,3/1/2013,2/6/2013,-80.85,1,,75773
89891,25320,3/1/2013,2/6/2013,80.25,1,,75775
89903,2116,3/1/2013,2/6/2013,232.84,1,,75790
89909,2116,3/1/2013,2/7/2013,24.92,1,,75795
89928,2116,3/1/2013,2/11/2013,100.31,1,,75817
89929,21020,3/1/2013,2/12/2013,128.23,1,,75818
89930,21020,3/1/2013,2/11/2013,847.49,1,,75820
89946,17214,3/1/2013,2/12/2013,2010.53,1,5 hazan,75840
89950,2116,3/1/2013,2/13/2013,35.57,1,,75846
8999,1006,3/1/2013,2/14/2013,212.5,1,,75887
90011,1006,3/1/2013,2/15/2013,273.17,1,,75993
90085,17214,3/1/2013,2/21/2013,302.52,1,,76079
90103,41320,3/1/2013,2/22/2013,-13415.91,3,,76106
49729,40004,3/1/2013,2/15/2013,4024.74,1,94 ea shor,48045
89702,9505,3/1/2013,1/24/2013,44.94,1,,75529
89723,40004,3/1/2013,1/28/2013,1150.25,1,Oneill,75559
89724,40004,3/1/2013,1/28/2013,1442.9,1,94 e shore,75560
89748,40004,3/1/2013,1/29/2013,898.16,1,Oneill,75588
89759,40004,3/1/2013,1/30/2013,199.42,1,,75606
89785,40004,3/1/2013,1/24/2013,52.95,1,,75637
89822,40004,3/1/2013,2/1/2013,1112,1,7 pueblo,75681
89823,40004,3/1/2013,2/1/2013,195.19,1,94 e shore,75683
89846,40004,3/1/2013,2/4/2013,165.85,1,94 e shore,75714
89847,40004,3/1/2013,2/4/2013,1123.5,1,7 pueblo,75717
89848,40004,3/1/2013,1/29/2013,385.2,1,fernandez,75718
